 ,Label,Area,Mean,Min,Max,Perim.,IntDen,RawIntDen
1529,22946173.tif,428,255,255,255,77.497,109140,109140
1530,22946173.tif,268,255,255,255,62.426,68340,68340
1531,22946173.tif,201,255,255,255,52.627,51255,51255
1532,22946173.tif,317,255,255,255,65.012,80835,80835
1533,22946173.tif,241,255,255,255,60.426,61455,61455
1534,22946173.tif,306,255,255,255,65.012,78030,78030
1535,22946173.tif,483,255,255,255,81.255,123165,123165
1536,22946173.tif,494,255,255,255,81.598,125970,125970
1537,22946173.tif,486,255,255,255,81.497,123930,123930
1538,22946173.tif,242,255,255,255,61.355,61710,61710
1539,22946173.tif,445,255,255,255,79.012,113475,113475
1540,22946173.tif,429,255,255,255,76.184,109395,109395
1541,22946173.tif,275,255,255,255,61.698,70125,70125
1542,22946173.tif,308,255,255,255,65.012,78540,78540
1543,22946173.tif,284,255,255,255,64.527,72420,72420
1544,22946173.tif,248,255,255,255,59.598,63240,63240
1545,22946173.tif,158,255,255,255,46.87,40290,40290
1546,22946173.tif,476,255,255,255,81.497,121380,121380
1547,22946173.tif,212,255,255,255,57.941,54060,54060
1548,22946173.tif,359,255,255,255,70.184,91545,91545
1549,22946173.tif,254,255,255,255,62.083,64770,64770
1550,22946173.tif,453,255,255,255,79.255,115515,115515
1551,22946173.tif,398,255,255,255,77.355,101490,101490
1552,22946173.tif,287,255,255,255,63.355,73185,73185
1553,22946173.tif,331,255,255,255,65.941,84405,84405
1554,22946173.tif,328,255,255,255,68.77,83640,83640
1555,22946173.tif,434,255,255,255,78.912,110670,110670
1556,22946173.tif,260,255,255,255,59.113,66300,66300
1557,22946173.tif,288,255,255,255,62.184,73440,73440
1558,22946173.tif,277,255,255,255,64.669,70635,70635
1559,22946173.tif,293,255,255,255,63.598,74715,74715
1560,22946173.tif,412,255,255,255,75.841,105060,105060
1561,22946173.tif,306,255,255,255,66.77,78030,78030
1562,22946173.tif,280,255,255,255,62.426,71400,71400
1563,22946173.tif,400,255,255,255,74.426,102000,102000
1564,22946173.tif,325,255,255,255,67.012,82875,82875
1565,22946173.tif,267,255,255,255,59.941,68085,68085
1566,22946173.tif,358,255,255,255,69.941,91290,91290
1567,22946173.tif,240,255,255,255,59.456,61200,61200
1568,22946173.tif,315,255,255,255,64.77,80325,80325
1569,22946173.tif,339,255,255,255,67.598,86445,86445
1570,22946173.tif,440,255,255,255,83.698,112200,112200
1571,22946173.tif,471,255,255,255,81.154,120105,120105
1572,22946173.tif,309,255,255,255,64.527,78795,78795
1573,22946173.tif,337,255,255,255,69.012,85935,85935
1574,22946173.tif,467,255,255,255,82.426,119085,119085
1575,22946173.tif,381,255,255,255,72.184,97155,97155
1576,22946173.tif,320,255,255,255,65.698,81600,81600
1577,22946173.tif,334,255,255,255,69.012,85170,85170
1578,22946173.tif,291,255,255,255,62.77,74205,74205
1579,22946173.tif,264,255,255,255,60.527,67320,67320
1580,22946173.tif,410,255,255,255,75.255,104550,104550
1581,22946173.tif,286,255,255,255,63.941,72930,72930
1582,22946173.tif,258,255,255,255,59.941,65790,65790
1583,22946173.tif,326,255,255,255,67.255,83130,83130
1584,22946173.tif,332,255,255,255,68.77,84660,84660
1585,22946173.tif,482,255,255,255,81.497,122910,122910
1586,22946173.tif,412,255,255,255,76.083,105060,105060
1587,22946173.tif,283,255,255,255,63.355,72165,72165
1588,22946173.tif,305,255,255,255,64.284,77775,77775
1589,22946173.tif,278,255,255,255,63.355,70890,70890
1590,22946173.tif,293,255,255,255,63.355,74715,74715
1591,22946173.tif,285,255,255,255,62.527,72675,72675
1592,22946173.tif,284,255,255,255,63.456,72420,72420
1593,22946173.tif,263,255,255,255,60.184,67065,67065
1594,22946173.tif,499,255,255,255,82.669,127245,127245
1595,22946173.tif,462,255,255,255,84.326,117810,117810
1596,22946173.tif,403,255,255,255,75.841,102765,102765
1597,22946173.tif,318,255,255,255,67.355,81090,81090
1598,22946173.tif,226,255,255,255,56.284,57630,57630
1599,22946173.tif,258,255,255,255,61.698,65790,65790
1600,22946173.tif,370,255,255,255,71.012,94350,94350
1601,22946173.tif,266,255,255,255,59.941,67830,67830
1602,22946173.tif,373,255,255,255,71.012,95115,95115
1603,22946173.tif,232,255,255,255,56.77,59160,59160
1604,22946173.tif,348,255,255,255,68.184,88740,88740
1605,22946173.tif,271,255,255,255,60.184,69105,69105
1606,22946173.tif,305,255,255,255,66.184,77775,77775
1607,22946173.tif,477,255,255,255,80.426,121635,121635
1608,22946173.tif,271,255,255,255,60.77,69105,69105
1609,22946173.tif,279,255,255,255,63.012,71145,71145
1610,22946173.tif,391,255,255,255,73.598,99705,99705
1611,22946173.tif,273,255,255,255,59.941,69615,69615
1612,22946173.tif,226,255,255,255,57.355,57630,57630
1613,22946173.tif,295,255,255,255,63.355,75225,75225
1614,22946173.tif,255,255,255,255,59.355,65025,65025
1615,22946173.tif,231,255,255,255,55.698,58905,58905
1616,22946173.tif,284,255,255,255,62.184,72420,72420
1617,22946173.tif,410,255,255,255,75.598,104550,104550
1618,22946173.tif,297,255,255,255,62.77,75735,75735
1619,22946173.tif,295,255,255,255,62.77,75225,75225
1620,22946173.tif,277,255,255,255,63.841,70635,70635
1621,22946173.tif,311,255,255,255,66.627,79305,79305
1622,22946173.tif,251,255,255,255,58.284,64005,64005
1623,22946173.tif,277,255,255,255,60.77,70635,70635
1624,22946173.tif,365,255,255,255,71.598,93075,93075
1625,22946173.tif,204,255,255,255,55.598,52020,52020
1626,22946173.tif,492,255,255,255,82.083,125460,125460
1627,22946173.tif,335,255,255,255,68.184,85425,85425
1628,22946173.tif,458,255,255,255,79.598,116790,116790
1629,22946173.tif,460,255,255,255,79.841,117300,117300
1630,22946173.tif,288,255,255,255,63.841,73440,73440
1631,22946173.tif,286,255,255,255,61.698,72930,72930
1632,22946173.tif,351,255,255,255,69.113,89505,89505
1633,22946173.tif,290,255,255,255,65.355,73950,73950
1634,22946173.tif,458,255,255,255,78.669,116790,116790
1635,22946173.tif,250,255,255,255,57.698,63750,63750
1636,22946173.tif,26,255,255,255,18.728,6630,6630
1637,22946173.tif,309,255,255,255,65.012,78795,78795
1638,22946173.tif,252,255,255,255,57.941,64260,64260
1639,22946173.tif,264,255,255,255,60.527,67320,67320
1640,22946173.tif,330,255,255,255,67.456,84150,84150
1641,22946173.tif,276,255,255,255,59.941,70380,70380
1642,22946173.tif,327,255,255,255,65.841,83385,83385
1643,22946173.tif,440,255,255,255,77.255,112200,112200
1644,22946173.tif,345,255,255,255,68.184,87975,87975
1645,22946173.tif,263,255,255,255,58.77,67065,67065
1646,22946173.tif,284,255,255,255,61.355,72420,72420
1647,22946173.tif,495,255,255,255,81.255,126225,126225
1648,22946173.tif,467,255,255,255,82.912,119085,119085
1649,22946173.tif,316,255,255,255,65.113,80580,80580
1650,22946173.tif,409,255,255,255,74.184,104295,104295
1651,22946173.tif,282,255,255,255,64.184,71910,71910
1652,22946173.tif,330,255,255,255,68.083,84150,84150
1653,22946173.tif,260,255,255,255,59.355,66300,66300
1654,22946173.tif,263,255,255,255,58.77,67065,67065
1655,22946173.tif,333,255,255,255,66.527,84915,84915
1656,22946173.tif,334,255,255,255,67.456,85170,85170
1657,22946173.tif,399,255,255,255,73.012,101745,101745
1658,22946173.tif,236,255,255,255,58.527,60180,60180
1659,22946173.tif,339,255,255,255,67.355,86445,86445
1660,22946173.tif,490,255,255,255,82.669,124950,124950
1661,22946173.tif,335,255,255,255,73.355,85425,85425
1662,22946173.tif,312,255,255,255,65.355,79560,79560
1663,22946173.tif,273,255,255,255,62.184,69615,69615
1664,22946173.tif,254,255,255,255,60.184,64770,64770
1665,22946173.tif,264,255,255,255,65.012,67320,67320
1666,22946173.tif,359,255,255,255,69.598,91545,91545
1667,22946173.tif,273,255,255,255,61.941,69615,69615
1668,22946173.tif,207,255,255,255,54.527,52785,52785
1669,22946173.tif,311,255,255,255,64.77,79305,79305
1670,22946173.tif,262,255,255,255,60.527,66810,66810
1671,22946173.tif,319,255,255,255,65.841,81345,81345
1672,22946173.tif,326,255,255,255,65.941,83130,83130
1673,22946173.tif,363,255,255,255,70.184,92565,92565
1674,22946173.tif,244,255,255,255,57.355,62220,62220
1675,22946173.tif,486,255,255,255,83.255,123930,123930
1676,22946173.tif,266,255,255,255,61.456,67830,67830
1677,22946173.tif,420,255,255,255,79.355,107100,107100
1678,22946173.tif,285,255,255,255,62.184,72675,72675
1679,22946173.tif,270,255,255,255,59.941,68850,68850
1680,22946173.tif,360,255,255,255,73.841,91800,91800
1681,22946173.tif,240,255,255,255,58.426,61200,61200
1682,22946173.tif,391,255,255,255,73.598,99705,99705
1683,22946173.tif,261,255,255,255,60.184,66555,66555
1684,22946173.tif,427,255,255,255,77.74,108885,108885
1685,22946173.tif,276,255,255,255,61.941,70380,70380
1686,22946173.tif,349,255,255,255,69.598,88995,88995
1687,22946173.tif,298,255,255,255,67.255,75990,75990
1688,22946173.tif,445,255,255,255,78.083,113475,113475
1689,22946173.tif,300,255,255,255,63.355,76500,76500
1690,22946173.tif,374,255,255,255,71.255,95370,95370
1691,22946173.tif,400,255,255,255,74.426,102000,102000
1692,22946173.tif,254,255,255,255,58.77,64770,64770
1693,22946173.tif,464,255,255,255,83.255,118320,118320
1694,22946173.tif,462,255,255,255,82.083,117810,117810
1695,22946173.tif,462,255,255,255,79.012,117810,117810
1696,22946173.tif,282,255,255,255,61.941,71910,71910
1697,22946173.tif,228,255,255,255,58.184,58140,58140
1698,22946173.tif,288,255,255,255,62.527,73440,73440
1699,22946173.tif,264,255,255,255,59.355,67320,67320
1700,22946173.tif,256,255,255,255,57.941,65280,65280
1701,22946173.tif,446,255,255,255,77.841,113730,113730
1702,22946173.tif,281,255,255,255,62.184,71655,71655
1703,22946173.tif,368,255,255,255,71.012,93840,93840
1704,22946173.tif,439,255,255,255,78.083,111945,111945
1705,22946173.tif,255,255,255,255,62.87,65025,65025
1706,22946173.tif,280,255,255,255,61.598,71400,71400
1707,22946173.tif,435,255,255,255,79.841,110925,110925
1708,22946173.tif,231,255,255,255,56.184,58905,58905
1709,22946173.tif,256,255,255,255,59.598,65280,65280
1710,22946173.tif,216,255,255,255,53.698,55080,55080
1711,22946173.tif,299,255,255,255,64.527,76245,76245
1712,22946173.tif,471,255,255,255,89.64,120105,120105
1713,22946173.tif,223,255,255,255,58.284,56865,56865
1714,22946173.tif,407,255,255,255,76.669,103785,103785
1715,22946173.tif,221,255,255,255,55.113,56355,56355
1716,22946173.tif,266,255,255,255,59.941,67830,67830
1717,22946173.tif,334,255,255,255,65.941,85170,85170
1718,22946173.tif,274,255,255,255,61.113,69870,69870
1719,22946173.tif,250,255,255,255,60.184,63750,63750
1720,22946173.tif,355,255,255,255,70.426,90525,90525
1721,22946173.tif,251,255,255,255,59.012,64005,64005
1722,22946173.tif,472,255,255,255,79.841,120360,120360
1723,22946173.tif,446,255,255,255,81.255,113730,113730
1724,22946173.tif,387,255,255,255,73.841,98685,98685
1725,22946173.tif,496,255,255,255,82.669,126480,126480
1726,22946173.tif,270,255,255,255,61.941,68850,68850
1727,22946173.tif,497,255,255,255,87.497,126735,126735
1728,22946173.tif,312,255,255,255,67.113,79560,79560
1729,22946173.tif,386,255,255,255,73.841,98430,98430
1730,22946173.tif,282,255,255,255,64.669,71910,71910
1731,22946173.tif,423,255,255,255,75.012,107865,107865
1732,22946173.tif,272,255,255,255,60.284,69360,69360
1733,22946173.tif,308,255,255,255,67.598,78540,78540
1734,22946173.tif,254,255,255,255,59.698,64770,64770
1735,22946173.tif,245,255,255,255,58.527,62475,62475
1736,22946173.tif,264,255,255,255,61.355,67320,67320
1737,22946173.tif,359,255,255,255,69.598,91545,91545
1738,22946173.tif,255,255,255,255,60.87,65025,65025
1739,22946173.tif,394,255,255,255,72.426,100470,100470
1740,22946173.tif,487,255,255,255,81.255,124185,124185
1741,22946173.tif,421,255,255,255,75.012,107355,107355
1742,22946173.tif,272,255,255,255,60.184,69360,69360
1743,22946173.tif,390,255,255,255,72.426,99450,99450
1744,22946173.tif,272,255,255,255,63.113,69360,69360
1745,22946173.tif,359,255,255,255,71.941,91545,91545
1746,22946173.tif,295,255,255,255,63.355,75225,75225
1747,22946173.tif,298,255,255,255,65.497,75990,75990
1748,22946173.tif,272,255,255,255,61.355,69360,69360
1749,22946173.tif,324,255,255,255,67.698,82620,82620
1750,22946173.tif,379,255,255,255,71.841,96645,96645
1751,22946173.tif,256,255,255,255,58.527,65280,65280
1752,22946173.tif,420,255,255,255,75.255,107100,107100
1753,22946173.tif,362,255,255,255,75.74,92310,92310
1754,22946173.tif,275,255,255,255,63.698,70125,70125
1755,22946173.tif,284,255,255,255,67.255,72420,72420
1756,22946173.tif,415,255,255,255,78.083,105825,105825
1757,22946173.tif,263,255,255,255,58.77,67065,67065
1758,22946173.tif,269,255,255,255,62.184,68595,68595
1759,22946173.tif,365,255,255,255,70.912,93075,93075
1760,22946173.tif,268,255,255,255,61.355,68340,68340
1761,22946173.tif,254,255,255,255,59.113,64770,64770
1762,22946173.tif,410,255,255,255,74.426,104550,104550
1763,22946173.tif,462,255,255,255,79.255,117810,117810
1764,22946173.tif,286,255,255,255,63.598,72930,72930
1765,22946173.tif,270,255,255,255,60.77,68850,68850
1766,22946173.tif,240,255,255,255,59.941,61200,61200
1767,22946173.tif,356,255,255,255,69.012,90780,90780
1768,22946173.tif,295,255,255,255,64.77,75225,75225
1769,22946173.tif,320,255,255,255,66.527,81600,81600
1770,22946173.tif,227,255,255,255,55.799,57885,57885
1771,22946173.tif,278,255,255,255,61.355,70890,70890
1772,22946173.tif,253,255,255,255,58.042,64515,64515
1773,22946173.tif,337,255,255,255,68.77,85935,85935
1774,22946173.tif,451,255,255,255,84.912,115005,115005
1775,22946173.tif,282,255,255,255,63.113,71910,71910
1776,22946173.tif,278,255,255,255,61.941,70890,70890
1777,22946173.tif,261,255,255,255,59.941,66555,66555
1778,22946173.tif,493,255,255,255,82.669,125715,125715
1779,22946173.tif,307,255,255,255,64.77,78285,78285
1780,22946173.tif,490,255,255,255,83.255,124950,124950
1781,22946173.tif,303,255,255,255,64.627,77265,77265
1782,22946173.tif,272,255,255,255,60.527,69360,69360
1783,22946173.tif,275,255,255,255,61.012,70125,70125
1784,22946173.tif,383,255,255,255,74.669,97665,97665
1785,22946173.tif,474,255,255,255,80.669,120870,120870
1786,22946173.tif,281,255,255,255,61.355,71655,71655
1787,22946173.tif,319,255,255,255,68.77,81345,81345
1788,22946173.tif,262,255,255,255,61.113,66810,66810
1789,22946173.tif,289,255,255,255,61.941,73695,73695
1790,22946173.tif,282,255,255,255,63.941,71910,71910
1791,22946173.tif,494,255,255,255,83.255,125970,125970
1792,22946173.tif,289,255,255,255,63.113,73695,73695
1793,22946173.tif,325,255,255,255,65.841,82875,82875
1794,22946173.tif,264,255,255,255,60.87,67320,67320
1795,22946173.tif,380,255,255,255,72.184,96900,96900
1796,22946173.tif,287,255,255,255,65.113,73185,73185
1797,22946173.tif,326,255,255,255,69.841,83130,83130
1798,22946173.tif,254,255,255,255,58.87,64770,64770
1799,22946173.tif,462,255,255,255,79.497,117810,117810
1800,22946173.tif,355,255,255,255,71.255,90525,90525
1801,22946173.tif,323,255,255,255,65.841,82365,82365
1802,22946173.tif,251,255,255,255,59.941,64005,64005
1803,22946173.tif,250,255,255,255,59.113,63750,63750
1804,22946173.tif,263,255,255,255,60.527,67065,67065
1805,22946173.tif,319,255,255,255,64.527,81345,81345
1806,22946173.tif,305,255,255,255,65.255,77775,77775
1807,22946173.tif,254,255,255,255,58.77,64770,64770
1808,22946173.tif,303,255,255,255,67.012,77265,77265
1809,22946173.tif,282,255,255,255,61.598,71910,71910
1810,22946173.tif,331,255,255,255,68.426,84405,84405
1811,22946173.tif,402,255,255,255,73.598,102510,102510
1812,22946173.tif,277,255,255,255,60.527,70635,70635
1813,22946173.tif,453,255,255,255,78.426,115515,115515
1814,22946173.tif,285,255,255,255,62.184,72675,72675
1815,22946173.tif,370,255,255,255,72.426,94350,94350
1816,22946173.tif,399,255,255,255,77.255,101745,101745
1817,22946173.tif,286,255,255,255,61.355,72930,72930
1818,22946173.tif,295,255,255,255,63.698,75225,75225
1819,22946173.tif,242,255,255,255,61.456,61710,61710
1820,22946173.tif,308,255,255,255,65.941,78540,78540
1821,22946173.tif,284,255,255,255,61.841,72420,72420
1822,22946173.tif,273,255,255,255,64.426,69615,69615
1823,22946173.tif,45,255,255,255,26.971,11475,11475
1824,22946173.tif,269,255,255,255,61.456,68595,68595
1825,22946173.tif,270,255,255,255,60.527,68850,68850
1826,22946173.tif,340,255,255,255,67.598,86700,86700
1827,22946173.tif,418,255,255,255,78.77,106590,106590
1828,22946173.tif,220,255,255,255,57.698,56100,56100
1829,22946173.tif,288,255,255,255,61.941,73440,73440
1830,22946173.tif,367,255,255,255,71.355,93585,93585
1831,22946173.tif,293,255,255,255,63.941,74715,74715
1832,22946173.tif,399,255,255,255,81.598,101745,101745
1833,22946173.tif,305,255,255,255,65.012,77775,77775
1834,22946173.tif,394,255,255,255,75.113,100470,100470
1835,22946173.tif,336,255,255,255,68.426,85680,85680
1836,22946173.tif,281,255,255,255,63.113,71655,71655
1837,22946173.tif,289,255,255,255,63.941,73695,73695
1838,22946173.tif,346,255,255,255,67.355,88230,88230
1839,22946173.tif,252,255,255,255,57.355,64260,64260
1840,22946173.tif,264,255,255,255,60.527,67320,67320
1841,22946173.tif,359,255,255,255,71.012,91545,91545
1842,22946173.tif,388,255,255,255,72.426,98940,98940
1843,22946173.tif,291,255,255,255,64.184,74205,74205
1844,22946173.tif,296,255,255,255,63.598,75480,75480
1845,22946173.tif,288,255,255,255,62.184,73440,73440
1846,22946173.tif,286,255,255,255,63.355,72930,72930
1847,22946173.tif,394,255,255,255,73.012,100470,100470
1848,22946173.tif,305,255,255,255,63.698,77775,77775
1849,22946173.tif,359,255,255,255,71.598,91545,91545
1850,22946173.tif,332,255,255,255,70.669,84660,84660
1851,22946173.tif,328,255,255,255,67.012,83640,83640
1852,22946173.tif,356,255,255,255,70.77,90780,90780
1853,22946173.tif,287,255,255,255,63.941,73185,73185
1854,22946173.tif,414,255,255,255,76.184,105570,105570
1855,22946173.tif,409,255,255,255,75.012,104295,104295
1856,22946173.tif,314,255,255,255,65.598,80070,80070
1857,22946173.tif,445,255,255,255,78.77,113475,113475
1858,22946173.tif,360,255,255,255,69.355,91800,91800
1859,22946173.tif,304,255,255,255,63.113,77520,77520
1860,22946173.tif,247,255,255,255,59.941,62985,62985
1861,22946173.tif,289,255,255,255,62.527,73695,73695
1862,22946173.tif,308,255,255,255,64.527,78540,78540
1863,22946173.tif,278,255,255,255,61.355,70890,70890
1864,22946173.tif,377,255,255,255,71.598,96135,96135
1865,22946173.tif,303,255,255,255,63.355,77265,77265
1866,22946173.tif,475,255,255,255,82.912,121125,121125
1867,22946173.tif,291,255,255,255,62.426,74205,74205
1868,22946173.tif,349,255,255,255,68.184,88995,88995
1869,22946173.tif,333,255,255,255,67.012,84915,84915
1870,22946173.tif,399,255,255,255,74.426,101745,101745
1871,22946173.tif,393,255,255,255,74.77,100215,100215
1872,22946173.tif,324,255,255,255,66.77,82620,82620
1873,22946173.tif,282,255,255,255,61.698,71910,71910
1874,22946173.tif,277,255,255,255,61.941,70635,70635
1875,22946173.tif,275,255,255,255,65.255,70125,70125
1876,22946173.tif,282,255,255,255,61.598,71910,71910
1877,22946173.tif,336,255,255,255,68.184,85680,85680
1878,22946173.tif,358,255,255,255,71.598,91290,91290
1879,22946173.tif,330,255,255,255,68.184,84150,84150
1880,22946173.tif,302,255,255,255,64.77,77010,77010
1881,22946173.tif,478,255,255,255,84.669,121890,121890
1882,22946173.tif,320,255,255,255,67.113,81600,81600
1883,22946173.tif,409,255,255,255,74.426,104295,104295
1884,22946173.tif,367,255,255,255,71.255,93585,93585
1885,22946173.tif,324,255,255,255,67.941,82620,82620
1886,22946173.tif,295,255,255,255,64.527,75225,75225
1887,22946173.tif,315,255,255,255,66.527,80325,80325
1888,22946173.tif,291,255,255,255,65.841,74205,74205
1889,22946173.tif,256,255,255,255,59.355,65280,65280
1890,22946173.tif,291,255,255,255,63.355,74205,74205
1891,22946173.tif,472,255,255,255,81.598,120360,120360
1892,22946173.tif,288,255,255,255,61.941,73440,73440
1893,22946173.tif,371,255,255,255,71.012,94605,94605
1894,22946173.tif,298,255,255,255,65.012,75990,75990
1895,22946173.tif,330,255,255,255,67.497,84150,84150
1896,22946173.tif,292,255,255,255,65.355,74460,74460
1897,22946173.tif,345,255,255,255,68.669,87975,87975
1898,22946173.tif,305,255,255,255,64.87,77775,77775
1899,22946173.tif,292,255,255,255,63.456,74460,74460
1900,22946173.tif,296,255,255,255,64.426,75480,75480
1901,22946173.tif,301,255,255,255,64.77,76755,76755
1902,22946173.tif,439,255,255,255,77.012,111945,111945
1903,22946173.tif,321,255,255,255,68.042,81855,81855
1904,22946173.tif,312,255,255,255,65.355,79560,79560
1905,22946173.tif,356,255,255,255,70.184,90780,90780
1906,22946173.tif,375,255,255,255,71.598,95625,95625
1907,22946173.tif,291,255,255,255,62.284,74205,74205
1908,22946173.tif,409,255,255,255,73.598,104295,104295
1909,22946173.tif,367,255,255,255,70.184,93585,93585
1910,22946173.tif,290,255,255,255,62.527,73950,73950
1911,22946173.tif,369,255,255,255,71.012,94095,94095
1912,22946173.tif,308,255,255,255,64.184,78540,78540
1913,22946173.tif,295,255,255,255,64.184,75225,75225
1914,22946173.tif,283,255,255,255,63.698,72165,72165
1915,22946173.tif,296,255,255,255,64.184,75480,75480
1916,22946173.tif,490,255,255,255,83.255,124950,124950
1917,22946173.tif,285,255,255,255,63.941,72675,72675
1918,22946173.tif,353,255,255,255,69.012,90015,90015
1919,22946173.tif,260,255,255,255,60.184,66300,66300
1920,22946173.tif,331,255,255,255,69.941,84405,84405
1921,22946173.tif,293,255,255,255,63.113,74715,74715
1922,22946173.tif,415,255,255,255,75.012,105825,105825
1923,22946173.tif,301,255,255,255,63.355,76755,76755
1924,22946173.tif,265,255,255,255,63.698,67575,67575
1925,22946173.tif,378,255,255,255,73.012,96390,96390
1926,22946173.tif,287,255,255,255,63.355,73185,73185
1927,22946173.tif,296,255,255,255,62.527,75480,75480
1928,22946173.tif,367,255,255,255,70.77,93585,93585
1929,22946173.tif,356,255,255,255,69.355,90780,90780
1930,22946173.tif,469,255,255,255,80.669,119595,119595
1931,22946173.tif,325,255,255,255,67.598,82875,82875
1932,22946173.tif,266,255,255,255,59.941,67830,67830
1933,22946173.tif,497,255,255,255,82.669,126735,126735
1934,22946173.tif,307,255,255,255,63.941,78285,78285
1935,22946173.tif,303,255,255,255,66.77,77265,77265
1936,22946173.tif,286,255,255,255,63.941,72930,72930
1937,22946173.tif,337,255,255,255,66.184,85935,85935
1938,22946173.tif,341,255,255,255,67.255,86955,86955
1939,22946173.tif,305,255,255,255,65.941,77775,77775
1940,22946173.tif,348,255,255,255,68.77,88740,88740
1941,22946173.tif,453,255,255,255,79.841,115515,115515
1942,22946173.tif,338,255,255,255,67.598,86190,86190
1943,22946173.tif,297,255,255,255,63.355,75735,75735
1944,22946173.tif,298,255,255,255,64.426,75990,75990
1945,22946173.tif,298,255,255,255,65.598,75990,75990
1946,22946173.tif,311,255,255,255,67.497,79305,79305
1947,22946173.tif,367,255,255,255,71.355,93585,93585
1948,22946173.tif,283,255,255,255,62.627,72165,72165
1949,22946173.tif,348,255,255,255,69.012,88740,88740
1950,22946173.tif,301,255,255,255,65.012,76755,76755
1951,22946173.tif,312,255,255,255,65.355,79560,79560
1952,22946173.tif,276,255,255,255,60.77,70380,70380
1953,22946173.tif,328,255,255,255,67.355,83640,83640
1954,22946173.tif,345,255,255,255,70.669,87975,87975
1955,22946173.tif,334,255,255,255,67.355,85170,85170
1956,22946173.tif,254,255,255,255,61.598,64770,64770
1957,22946173.tif,311,255,255,255,64.77,79305,79305
1958,22946173.tif,256,255,255,255,61.598,65280,65280
1959,22946173.tif,374,255,255,255,72.527,95370,95370
1960,22946173.tif,344,255,255,255,70.669,87720,87720
1961,22946173.tif,339,255,255,255,69.598,86445,86445
1962,22946173.tif,427,255,255,255,78.083,108885,108885
1963,22946173.tif,332,255,255,255,70.669,84660,84660
1964,22946173.tif,334,255,255,255,68.77,85170,85170
1965,22946173.tif,451,255,255,255,78.669,115005,115005
1966,22946173.tif,300,255,255,255,65.113,76500,76500
1967,22946173.tif,311,255,255,255,64.284,79305,79305
1968,22946173.tif,344,255,255,255,68.426,87720,87720
1969,22946173.tif,277,255,255,255,61.355,70635,70635
1970,22946173.tif,378,255,255,255,72.426,96390,96390
1971,22946173.tif,291,255,255,255,64.184,74205,74205
1972,22946173.tif,325,255,255,255,67.598,82875,82875
1973,22946173.tif,246,255,255,255,58.77,62730,62730
1974,22946173.tif,262,255,255,255,61.355,66810,66810
1975,22946173.tif,317,255,255,255,66.426,80835,80835
1976,22946173.tif,366,255,255,255,70.77,93330,93330
1977,22946173.tif,349,255,255,255,68.77,88995,88995
1978,22946173.tif,344,255,255,255,70.426,87720,87720
1979,22946173.tif,315,255,255,255,65.113,80325,80325
1980,22946173.tif,220,255,255,255,57.698,56100,56100
1981,22946173.tif,337,255,255,255,68.184,85935,85935
1982,22946173.tif,330,255,255,255,67.012,84150,84150
1983,22946173.tif,362,255,255,255,70.426,92310,92310
1984,22946173.tif,254,255,255,255,60.527,64770,64770
1985,22946173.tif,309,255,255,255,64.77,78795,78795
1986,22946173.tif,305,255,255,255,65.841,77775,77775
1987,22946173.tif,484,255,255,255,80.669,123420,123420
1988,22946173.tif,335,255,255,255,67.941,85425,85425
1989,22946173.tif,352,255,255,255,70.184,89760,89760
1990,22946173.tif,484,255,255,255,81.255,123420,123420
1991,22946173.tif,335,255,255,255,67.941,85425,85425
1992,22946173.tif,314,255,255,255,65.012,80070,80070
1993,22946173.tif,251,255,255,255,59.355,64005,64005
1994,22946173.tif,296,255,255,255,63.841,75480,75480
1995,22946173.tif,461,255,255,255,79.841,117555,117555
1996,22946173.tif,340,255,255,255,69.841,86700,86700
1997,22946173.tif,249,255,255,255,59.941,63495,63495
1998,22946173.tif,350,255,255,255,70.184,89250,89250
1999,22946173.tif,369,255,255,255,70.426,94095,94095
2000,22946173.tif,382,255,255,255,73.255,97410,97410
2001,22946173.tif,487,255,255,255,82.912,124185,124185
2002,22946173.tif,431,255,255,255,76.426,109905,109905
2003,22946173.tif,225,255,255,255,58.184,57375,57375
2004,22946173.tif,398,255,255,255,74.527,101490,101490
2005,22946173.tif,445,255,255,255,77.497,113475,113475
2006,22946173.tif,303,255,255,255,64.426,77265,77265
2007,22946173.tif,351,255,255,255,68.184,89505,89505
2008,22946173.tif,444,255,255,255,79.012,113220,113220
2009,22946173.tif,347,255,255,255,69.113,88485,88485
2010,22946173.tif,359,255,255,255,69.841,91545,91545
2011,22946173.tif,399,255,255,255,73.255,101745,101745
2012,22946173.tif,486,255,255,255,81.497,123930,123930
2013,22946173.tif,370,255,255,255,71.012,94350,94350
2014,22946173.tif,334,255,255,255,66.426,85170,85170
2015,22946173.tif,317,255,255,255,65.355,80835,80835
2016,22946173.tif,215,255,255,255,55.012,54825,54825
2017,22946173.tif,321,255,255,255,66.426,81855,81855
2018,22946173.tif,449,255,255,255,84.426,114495,114495
2019,22946173.tif,500,255,255,255,83.154,127500,127500
2020,22946173.tif,405,255,255,255,75.74,103275,103275
2021,22946173.tif,338,255,255,255,67.355,86190,86190
2022,22946173.tif,336,255,255,255,67.355,85680,85680
2023,22946173.tif,339,255,255,255,66.77,86445,86445
2024,22946173.tif,350,255,255,255,69.355,89250,89250
2025,22946173.tif,321,255,255,255,67.698,81855,81855
2026,22946173.tif,484,255,255,255,83.841,123420,123420
